OBJECTID;ARRDT;BOIS;TYPE_VOIE;NOM_VOIE;STATUT;TYPOLOGIE;SENS_VELO;TYPOLOGIE_SIMPLE;SHAPE.LEN;geo_shape;geo_point_2d 
1776;16;NON;AVENUE DE;NEW YORK;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.295036264045058, 48.862973291466965], [2.294551208322781, 48.862823335439465], [2.294441356326438, 48.86278948746314], [2.294296909107007, 48.86274491996295], [2.294094507556137, 48.86268228782762], [2.294055274324362, 48.86267024131848], [2.293997367843489, 48.862648632569254], [2.293956416105711, 48.86263125909993], [2.293902162970626, 48.86260435506744], [2.2937341280384143, 48.86252313907957], [2.29359003458917, 48.862452579598624], [2.293446828816494, 48.86238261593272], [2.293311616992059, 48.862317425330325], [2.293214678813436, 48.86226900174386]]}";48.8626559557, 2.29411169212
1777;16;NON;AVENUE DE;NEW YORK;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.293214678813436, 48.86226900174386], [2.292991413158206, 48.8620945918407]]}";48.8621817968, 2.29310304599
1779;16;NON;PLACE DE LA;PORTE D AUTEUIL;;CONTINUITE VELO;;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.259496248519824, 48.84827953612605], [2.259460171238398, 48.84829811195088], [2.259427197508457, 48.84832176284171], [2.259398035979824, 48.848349980509056], [2.25937331337299, 48.8483821585173], [2.259353561010041, 48.848417605317735], [2.259337689155669, 48.848456175238155], [2.258997746583829, 48.84852783726124], [2.258881328634161, 48.84847417051032], [2.258720894792024, 48.84833880357051]]}";48.8484383419, 2.25911582765
1780;6;NON;PONT DU;CARROUSSEL;VOIE 50;PISTE CYCLABLE SUR TERRE-PLEIN CENTRAL;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.332530452934606, 48.85862732909182], [2.332627069129654, 48.858613183753825]]}";48.8586202564, 2.33257876103
1782;6;NON;QUAI;MALAQUAIS;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.333356186282531, 48.858448276199596], [2.333692851340801, 48.85835996373539], [2.334029607222091, 48.85827061073186], [2.334785719833571, 48.8580727843402], [2.334844778201886, 48.85805745123499]]}";48.8582525403, 2.33410039732
1789;6;NON;QUAI DE;CONTI;VOIE 50;CONTINUITE COULOIR BUS;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.340165021971676, 48.8563470024525], [2.340608135536713, 48.85602838612464]]}";48.8561876943, 2.34038657875
1791;5;NON;QUAI;SAINT MICHEL;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3452534375217002, 48.85356808176285], [2.345711336721267, 48.8534439128445], [2.346649461941227, 48.85318928769719]]}";48.8533787203, 2.34595145938
1793;5;NON;QUAI;SAINT MICHEL;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.345009604196473, 48.853634201292635], [2.3452534375217002, 48.85356808176285]]}";48.8536011415, 2.34513152086
1800;15;NON;BOULEVARD DE;VAUGIRARD;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.318144923340148, 48.84155271329606], [2.317549980754007, 48.841380825340615], [2.316755441442727, 48.84115168092403], [2.316074096674601, 48.84095262642378]]}";48.8412533596, 2.31710930962
1809;14;NON;RUE DU;COMMANDANT RENE MOUCHOTTE;VOIE 50;PISTE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.321576269292921, 48.83981842736149], [2.321644293442529, 48.839871460263964]]}";48.8398449438, 2.32161028137
1811;14;NON;AVENUE DU;MAINE;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.321970572034044, 48.84016327422139], [2.321831233163636, 48.84049861586028]]}";48.840330945, 2.3219009026
1812;14;NON;AVENUE DU;MAINE;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.321782995944698, 48.84062226554002], [2.321629694058156, 48.84099316567436], [2.321626705207975, 48.84100152751395], [2.321624564771089, 48.84101014564117]]}";48.8408159315, 2.32170297909
1817;14;NON;RUE;FROIDEVAUX;VOIE 50;COULOIR BUS PROTEGE;CONTRESENS;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.323176332866419, 48.837474539947294], [2.323814600147605, 48.83726274475957]]}";48.8373686424, 2.32349546651
611;8;NON;BOULEVARD;MALESHERBES;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.321921861353743, 48.87175141115088], [2.321621144490727, 48.87217947664199]]}";48.8719654439, 2.32177150292
617;8;NON;BOULEVARD;MALESHERBES;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.320643020514768, 48.87355119027722], [2.320735710800436, 48.87341418063171]]}";48.8734826855, 2.32068936566
621;8;NON;BOULEVARD;MALESHERBES;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.321548279947533, 48.87265841097867], [2.321657600964214, 48.87250436230839], [2.321728834872597, 48.87243576013372], [2.321755504127876, 48.8723960544284]]}";48.872525, 2.32164938397
630;8;NON;PLACE;SAINT AUGUSTIN;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3205658758094962, 48.87489664449856], [2.320549705720974, 48.87489659027261], [2.320533775065758, 48.87489381738105], [2.3205185376507442, 48.87488840481355], [2.3205044275349183, 48.87488050675463], [2.320491846664577, 48.87487034819151], [2.320481153423332, 48.874858218505], [2.3204726524230512, 48.8748444632261], [2.320466585826563, 48.8748294741931], [2.320463126449319, 48.874813678389465], [2.320462372836495, 48.87479752578067], [2.320464346455803, 48.87478147649626], [2.320468991085949, 48.874765987722455], [2.320476174418174, 48.874751500678535], [2.320485691825258, 48.87473842804813]]}";48.8748349663, 2.32049139138
637;8;NON;RUE LA;BOETIE;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.318478251891672, 48.87440314101724], [2.317633902975865, 48.8742555603209]]}";48.8743293507, 2.31805607743
638;8;NON;RUE LA;BOETIE;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.31732938169776, 48.8742052820427], [2.316024572390762, 48.87398296388759]]}";48.874094123, 2.31667697704
642;8;NON;AVENUE;FRANKLIN DELANO ROOSEVELT;VOIE 50;COULOIR BUS PROTEGE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.310005062920692, 48.87245681969627], [2.310004286886401, 48.87145342098606]]}";48.8719551203, 2.3100046749
673;13;NON;AVENUE DE;FRANCE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3767383502359483, 48.830529650257034], [2.376796328930737, 48.8304735561542]]}";48.8305016032, 2.37676733958
683;14;NON;BOULEVARD;JOURDAN;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.334819566908096, 48.82126729385781], [2.334816347527207, 48.821259227464374], [2.334775533641632, 48.821269872769456], [2.334474128410017, 48.821360930394725], [2.334232141161551, 48.821425456990525], [2.333863064337196, 48.821506543029884], [2.333080400259316, 48.82168029512911], [2.332966770859649, 48.821704603782244]]}";48.8214934894, 2.3338989817
686;14;NON;BOULEVARD;JOURDAN;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.330285340268543, 48.822318805384356], [2.330270826245091, 48.82231477918467], [2.330255929520675, 48.82231255325514], [2.330240872523477, 48.82231216083187], [2.329939101260555, 48.82235523873193], [2.329274705380012, 48.822503726821694], [2.3290410501388052, 48.82256713845717], [2.328984713669907, 48.82257961333755], [2.328775044350586, 48.822615530495426], [2.3285526115294912, 48.822664806164454], [2.327638025905216, 48.82286617785318], [2.326776996228542, 48.82305991365856], [2.326726494395866, 48.82307050167469]]}";48.8226770738, 2.32850412908
687;14;NON;BOULEVARD;JOURDAN;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326726494395865, 48.82307050167475], [2.326585675207816, 48.82309976757642]]}";48.8230851346, 2.3266560848
697;14;NON;BOULEVARD;BRUNE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.312935180572011, 48.82617055589546], [2.312720659888317, 48.82620513796544]]}";48.8261878469, 2.31282792023
698;14;NON;BOULEVARD;BRUNE;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.312720659888318, 48.826205137965346], [2.312699007081331, 48.826200595120575], [2.31267694282814, 48.826198967170896], [2.312654857759743, 48.82620028293793], [2.312317911849462, 48.82626357982202], [2.312104198601182, 48.826310316859015], [2.311219941132773, 48.82650847580624], [2.310580537672985, 48.826648689899166], [2.310448408294022, 48.82667862645631], [2.309858525774954, 48.82680940107728], [2.309059189987335, 48.826986417355435], [2.308681492663386, 48.82706878292317], [2.308677728656057, 48.82706044703197]]}";48.8266244206, 2.31069531446
706;15;NON;BOULEVARD;LEFEBVRE;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.301322609123806, 48.82872804788146], [2.301314541964532, 48.828722274113005], [2.301305600586117, 48.828717976763464], [2.3012960524674853, 48.8287152843869], [2.301286183238024, 48.82871427752503], [2.301276288133069, 48.828714986297854], [2.300555456759072, 48.82887002022174], [2.300411838744617, 48.82888900618658], [2.3002564086437562, 48.828921992928215], [2.299403205701509, 48.82910918207331], [2.299267981343446, 48.829137809059226], [2.299213688203528, 48.82914132822202], [2.298824110100155, 48.829226023347545], [2.298759838358644, 48.829251228437045], [2.298483929456478, 48.82931100696711], [2.29769848615848, 48.82948642998631], [2.296737950776825, 48.829701109913], [2.2960417131596342, 48.829854918219475], [2.2960337700533078, 48.82985764718], [2.296026316654546, 48.82986151848605], [2.296019516186149, 48.829866447359464], [2.29601351757232, 48.82987232586232], [2.296008452177365, 48.82987902526062]]}";48.8292759686, 2.29866118915
1825;15;NON;PLACE;MADELEINE RENAUD ET JEAN LOUIS BARRAULT;VOIE 50;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.314560422171231, 48.83870761845976], [2.314546979637421, 48.838661043441604]]}";48.838684331, 2.3145537009
1827;14;NON;RUE;PERNETY;ZONE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.317138031505538, 48.834570717314364], [2.316922561570826, 48.834705336616864]]}";48.834638027, 2.31703029654
713;15;NON;BOULEVARD;VICTOR;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.288666395330011, 48.83259952581062], [2.288662872334201, 48.832593555843694], [2.28795759593234, 48.832901682402294], [2.287962044291028, 48.83290587319407]]}";48.8327475004, 2.28831063675
714;15;NON;BOULEVARD;VICTOR;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.287962044291028, 48.83290587319407], [2.287988685708222, 48.83293458705774], [2.287464741539738, 48.833161098737406], [2.286656645348646, 48.83351429338153]]}";48.8332158351, 2.28733953343
718;15;NON;BOULEVARD;VICTOR;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.285355135126137, 48.83400772806717], [2.284806338686771, 48.83420492938333], [2.284181283021395, 48.83442969163303], [2.2841755280188583, 48.834433310158055], [2.28417039933157, 48.83443777225894], [2.284166019466544, 48.83444297135116], [2.284162493043957, 48.83444878324597], [2.284159904298133, 48.83445506911684], [2.284158315065464, 48.83446167881556], [2.284142923287836, 48.83446694080316]]}";48.8342287835, 2.28474170856
727;15;NON;BOULEVARD DU;GENERAL MARTIAL VALIN;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.274570517120893, 48.83707118821189], [2.274401089266885, 48.83711616382448]]}";48.837093676, 2.27448580319
730;15;NON;BOULEVARD DU;GENERAL MARTIAL VALIN;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.270701215844916, 48.83839314521669], [2.270063378409191, 48.83867768763424]]}";48.8385354164, 2.27038229713
735;16;NON;BOULEVARD;EXELMANS;VOIE 50;CONTINUITE MIXTE;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.26589115816152, 48.8405977987453], [2.265865562403391, 48.84060859480039], [2.265764095547659, 48.84074379092367]]}";48.8406658899, 2.26582379603
736;16;NON;BOULEVARD;EXELMANS;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.265093074787747, 48.84094558929917], [2.264279205842623, 48.84131372324614], [2.263961905663479, 48.84145642569136]]}";48.8412012528, 2.26452760085
738;16;NON;BOULEVARD;EXELMANS;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.262834469417511, 48.84198333887852], [2.262630716091678, 48.84207554980011]]}";48.8420294443, 2.26273259275
741;16;NON;BOULEVARD;EXELMANS;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.261745933184168, 48.84244907089331], [2.261659112448379, 48.842486505891515], [2.261207049022169, 48.84269182421812], [2.260672584642544, 48.842934602408896], [2.260549578502973, 48.84299598283986], [2.260481602885391, 48.84303061262872], [2.260413606455203, 48.84306670266577], [2.260331084200129, 48.843112925761]]}";48.8427726335, 2.26103441806
746;16;NON;BOULEVARD;EXELMANS;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.25871038481481, 48.84546690025676], [2.258717819915448, 48.84560199582975], [2.258732212150811, 48.84573652819807], [2.258753523218124, 48.845870139324], [2.258781696401179, 48.846002473621596], [2.258816656721278, 48.84613317890298], [2.258858311136776, 48.84626190731567], [2.258906548790699, 48.84638831626831], [2.258961241305771, 48.84651206934245], [2.259022243126069, 48.846632837187855], [2.25910076062859, 48.8467880918291], [2.259184203418975, 48.846940755847655], [2.2592724861225753, 48.847090673045045], [2.259365518412776, 48.84723769003321], [2.259463205103414, 48.84738165639144], [2.259565446246166, 48.84752242482028], [2.259672137232815, 48.84765985129225], [2.259783168902275, 48.84779379519919]]}";48.846684523, 2.25911852502
747;16;NON;BOULEVARD;EXELMANS;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.25871038481481, 48.84546690025676], [2.258715117609277, 48.84534013937021], [2.258724452831346, 48.845213634131845]]}";48.8453402033, 2.25871626822
754;16;NON;BOULEVARD;EXELMANS;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.259411675138979, 48.843460678598646], [2.259540229238783, 48.843356932076546], [2.25967184240893, 48.84325709485469], [2.2598063958117782, 48.843161257079224], [2.259943767954858, 48.84306950528507]]}";48.843260094, 2.25967404725
757;16;NON;BOULEVARD;EXELMANS;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.261563506638915, 48.842280484895504], [2.261818690090388, 48.842138745352855], [2.261911083472427, 48.84209442827236]]}";48.8421854433, 2.26173625428
759;16;NON;BOULEVARD;EXELMANS;VOIE 50;PISTE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.262799690032866, 48.841692191402416], [2.263583194177974, 48.84133997476495]]}";48.8415160831, 2.26319144211
763;16;NON;BOULEVARD;EXELMANS;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.26518158704789, 48.84061549246015], [2.265371056941721, 48.84054256522812]]}";48.8405790288, 2.26527632199
2972;8;NON;COURS;LA REINE;VOIE 50;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.31346150073482, 48.86458766280848], [2.313793789269929, 48.86457420346975]]}";48.8645809331, 2.313627645
2974;9;NON;RUE;NOTRE DAME DE LORETTE;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.336735575586193, 48.87911821192843], [2.335448023940354, 48.88018721036717]]}";48.8796527111, 2.33609179976
2977;10;NON;BOULEVARD DE;MAGENTA;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.352343410134371, 48.88025781486061], [2.353227554403015, 48.879273249849604]]}";48.8797655324, 2.35278548227
2987;9;NON;RUE DE;CLICHY;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.329121263164242, 48.879961033396214], [2.328309610281416, 48.88170430856708]]}";48.880832671, 2.32871543672
2991;9;NON;RUE;SAINT LAZARE;VOIE 50;COULOIR BUS MARQUE;CONTRESENS;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.330957136801372, 48.87617925708534], [2.330152426931499, 48.87602814025673], [2.32697205220074, 48.87562660741022]]}";48.875883593, 2.32896762839
2995;9;NON;RUE;BLANCHE;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.331583895356464, 48.88147214256056], [2.331384751781803, 48.88042646028544], [2.331381401051943, 48.8802285943749]]}";48.8808518296, 2.33146845166
3000;9;NON;RUE;LAFAYETTE;VOIE 30;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3468204757942512, 48.87658805336698], [2.347167146437315, 48.87667538946313]]}";48.8766317214, 2.34699381112
3003;9;NON;BOULEVARD DE;CLICHY;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.329275434287836, 48.884373602028845], [2.329303884308292, 48.88435338816244], [2.329354767969946, 48.88437955678859], [2.329408242569825, 48.884399913880365], [2.329463646819778, 48.88441420769389], [2.329520295568836, 48.88442226146617], [2.3295774882760583, 48.884423975601074], [2.3296345176737008, 48.88441932890092], [2.329690678513573, 48.88440837882865], [2.329761453211009, 48.884392713529415], [2.329786029091145, 48.884398720198334]]}";48.8844017878, 2.32952525753
3013;9;NON;PLACE DE;CLICHY;VOIE 30;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3277858093409343, 48.88351399627442], [2.327755953608663, 48.883520967101774], [2.327719703377964, 48.883604045573236]]}";48.8835511264, 2.32774618257
3015;9;NON;BOULEVARD DE;CLICHY;VOIE 50;CONTINUITE MIXTE;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.332594750342937, 48.883708540262944], [2.332864970543464, 48.88363329728098]]}";48.8836709188, 2.33272986044
